Company Name;Nome;Código CVM;CNPJ;Segmento;Tickers
CONSIGNADOS I COMPANHIA SECURITIZADORA DE CREDITOS;CONSIGNADOS;911826;29894663000189;Não Classificados;N/A
CONSTRUCOES E COMERCIO CAMARGO CORREA S/A;CCCAMARGOCOR;909820;61522512000102;Não Classificados;N/A
CONSTRUTORA  TRIUNFO  S.A.;TRIUNFOSA;908640;77955532000107;Não Classificados;N/A
CONSTRUTORA ADOLPHO LINDENBERG S.A.;CONST A LIND;4723;61022042000118;Incorporações;CALI3, CALI11
CONSTRUTORA ATERPA S/A;ATERPA;900415;17162983000165;Não Classificados;N/A
CONSTRUTORA BARBOSA MELLO S.A.;BARBOSAMELLO;917607;17185786000161;Não Classificados;N/A
CONSTRUTORA CENTRAL DO BRASIL S/A;CONSTR BRA;917650;2156313000169;Não Classificados;N/A
CONSTRUTORA QUEIROZ GALVAO S/A;CONSTRUTORAG;902254;33412792000160;Não Classificados;N/A
CONSTRUTORA TENDA S.A.;TENDA;21148;71476527000135;Incorporações;TEND3
CONTE CAPITAL S.A. ;CONTECAPITAL;900020;12447643000167;Não Classificados;N/A
CONTINUY SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO S.A.;CONTINUYSERV;917476;33175360000183;Não Classificados;N/A
CONTROL CONSTRUCOES S.A;CONTROL;900129;2949016000170;Não Classificados;N/A
CONVICON CONTEINERES DE VILA DO CONDE S/A;CONVICON;912006;6013760000110;Não Classificados;N/A
COOPERATIVA DOS PLANTADORES DE CANA DO ESTADO DE S;COOP PLANTA;900375;54366547000134;Não Classificados;N/A
COPA ENERGIA S.A.;COPAGAZ DIST;913608;3237583000167;Não Classificados;N/A
COPACABANA GERACAO DE ENERGIA E PARTICIPACOES S.A.;COPACABANA;901819;23318135000103;Não Classificados;N/A
COPACOL  COOPERATIVA AGROINDUSTRIAL CONSOLATA;COPACOL;900453;76093731000190;Não Classificados;N/A
COPAPA COMPANHIA PADUANA DE PAPEIS;COPAPACOMPAN;916106;31590862000145;Não Classificados;N/A
COPEL DISTRIBUIÇÃO S A;COPELSA;26808;4368898000106;Energia Elétrica;N/A
COPEL GERACAO E TRANSMISSAO S.A.;COPEL G T S.A.;24740;4370282000170;Não Classificados;N/A
COPEL SERVICOS S.A.;COPEL SERV;900248;19126003000102;Não Classificados;N/A
COREMAS HOLDING II S.A.;COREMAS II;913483;36401730000141;Não Classificados;N/A
COREMAS HOLDING S/A;COREMAS HOLD;912527;35516163000106;Não Classificados;N/A
CORPOREOS SERVICOS TERAPEUTICOS SA;CORPOREOS;910224;8845676000198;Não Classificados;N/A
CORPSERVICES PARTICIPACOES E SERVICOS LTDA.;CORPSERVICES;900104;29403100000140;Não Classificados;N/A
CORR PLASTIK INDUSTRIAL LTDA ;CORR PLASTIK;900426;67731091000106;Não Classificados;N/A
CORR PLASTIK NORDESTE INDUSTRIAL LTDA;CORR PLAST;900429;8984318000166;Não Classificados;N/A
CORR PLASTIK SISTEMAS PLASTICOS LTDA;CORR PLAS;900428;32540611000119;Não Classificados;N/A
CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;CORREDOR LOG;913988;15114494000102;Não Classificados;N/A
CORUMBA CONCESSOES  S.A.;CORUMBA;902320;4066598000172;Não Classificados;N/A
COSAN S.A.;COSAN;19836;50746577000115;Exploração. Refino e Distribuição;CSAN3
COTEMINAS S.A.;COTEMINASSA;902395;7663140000199;Não Classificados;N/A
COTIA VITORIA SERVICOS E COMERCIO S.A.;COTIAVITORIA;902122;1826229000142;Não Classificados;N/A
COTRASA VEICULOS E SERVICOS LTDA. ;COTRASA VEIC;900500;24951802000145;Não Classificados;N/A
CPFL COMERCIALIZACAO BRASIL S/A;CPFLCOMERCBR;902130;4973790000142;Não Classificados;N/A
CPFL COMERCIALIZAÇÃO DE ENERGIA CONE SUL LTDA.;CPFL CONESUL;917062;2190883000175;Não Classificados;N/A
CPFL ENERGIA S.A.;CPFL ENERGIA;18660;2429144000193;Energia Elétrica;CPFE3
CPFL ENERGIAS RENOVÁVEIS S.A.;CPFL RENOVAV;20540;8439659000150;Energia Elétrica;N/A
CPFL GERACAO DE ENERGIA S.A.;CPFL GERACAO;18953;3953509000147;Energia Elétrica;N/A
CPFL SERVICOS EQUIPAMENTOS INDUSTRIA E COMERCIO SA;CPFL;902148;58635517000137;Não Classificados;N/A
CPFL TRANSMISSÃO S.A.;CEEE-T;3204;92715812000131;Energia Elétrica;N/A
CPM BRAXIS S.A.;CPM;909895;65599953000163;Não Classificado;N/A
CPQ BRASIL S/A;CPQBRASIL;902205;74552068000110;Não Classificados;N/A
CPS CIA. DE PRODUCAO SUSTENTAVEL S.A.;CPS CIA.;900523;119633000113;Não Classificados;N/A
CPX DISTRIBUIDORA S.A.;CPX DISTRIBU;917667;10158356000101;Não Classificados;N/A
CREDITA S/A CREDITO FINANCIAMENTO E INVESTIMENTO;CREDITACFI;901645;12599971000189;Não Classificados;N/A
CREDZ ADMINISTRADORA DE CARTOES S.A.;CREDZ;902288;12109247000120;Não Classificados;N/A
CREMER S.A.;CREMER;900179;82641325000118;Não Classificados;N/A
CROMEX S/A;CROMEX;902296;2271463000113;Não Classificados;N/A
CROMOSSOMO PARTICIPACOES  III S/A;CROMOSSOMOII;902312;13487195000198;Não Classificados;N/A
CRUZEIRO DO SUL EDUCACIONAL S.A.;CRUZEIRO EDU;25526;62984091000102;Serviços Educacionais;CSED3
CRUZEIRO ESPORTE CLUBE - SOCIEDADE ANONIMA DE FUTE;CRUZEIRO ESP;900094;44490706000154;Não Classificados;N/A
CRVR - RIOGRANDENSE VALORIZACAO DE RESIDUOS S.A;CRVRRIOGRAND;917592;3505185000184;Não Classificados;N/A
CS BIOENERGIA S.A.;CSBIO;902346;20595947000108;Não Classificados;N/A
CS BRASIL FROTAS LTDA;CSBRASILFROT;913202;27595780000116;Não Classificados;N/A
CS BRASIL HOLDING E LOCACAO S.A.;CSBRASILHOLD;915496;41934221000114;Não Classificados;N/A
CS BRASIL PARTICIPAÇÕES E LOCAÇÕES LTDA.;CS BR PARTIC;913194;35502310000199;Não Classificados;N/A
CS BRASIL TRANSP PASSAGEIROS SERV AMBIENTAIS LTDA;CS BR TRANSP;911602;10965693000100;Não Classificados;N/A
CSIXERS HOLDING S.A.;CSIXERS HOLD;914853;33791596000144;Não Classificados;N/A
CSN CIMENTOS S.A.;CSNCIMENTOS;917518;38282487000115;Não Classificados;N/A
CSN MINERAÇÃO S.A.;CSNMINERACAO;25585;8902291000115;Minerais Metálicos;CMIN3
CSU DIGITAL S.A.;CSU DIGITAL;20044;1896779000138;Serviços Financeiros Diversos;CSUD3
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;CTC S.A.;23981;6981381000113;Agricultura;CTCA3
CULTURA INGLESA IDIOMAS S/A.;CULTURAINGLE;910661;17855050000153;Não Classificados;N/A
CURA CENTRO DE ULTRASSONOGRAFIA E RADIOLOGIA S.A;CURA;910885;50252998000190;Não Classificados;N/A
CURY CONSTRUTORA E INCORPORADORA S.A.;CURY S.A.;25100;8797760000183;Incorporações;CURY3
CUTIA EMPREENDIMENTOS EOLICOS S.A.;CUTIA;910836;10979076000164;Não Classificados;N/A
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;CVC BRASIL;23310;10760260000119;Viagens e Turismo;CVCB3
CVLB BRASIL S.A.;LE BISCUIT;25542;16233389000155;Produtos Diversos;LLBI3
CYRELA BRAZIL REALTY S.A.EMPREEND E PART;CYRELA REALT;14460;73178600000118;Incorporações;CYRE3
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;D1000VFARMA;25046;12108897000150;Medicamentos e Outros Produtos;DMVF3
DA MATA S.A.  AÇÚCAR E ÁLCOOL;DA MATA S.A.;900161;8110543000173;Não Classificados;N/A
DB3 SERVICOS DE TELECOMUNICACOES S.A;DB3 TELECOM;900197;41644220000135;Não Classificados;N/A
DCELT DISTRIBUIDORA CATARINENSE DE ENERGIA ELETRIC;DCELT;917639;83855973000130;Não Classificados;N/A
DECIO HOLDING S/A;DECIO HOLD;900413;39848608000106;Não Classificados;N/A
DELGA INDUSTRIA E COMERCIO S/A;DELGA;902569;61532198000149;Não Classificados;N/A
DELIVERY CENTER HOLDING S.A.;DELIVERY CEN;914309;26712233000100;Não Classificados;N/A
DELTA 2 ENERGIA S.A.;POTAMIENERGI;906842;15190480000178;Não Classificados;N/A
DELTA 5 ENERGIA S.A.;DELTA5;902577;18496468000184;Não Classificados;N/A
DELTA 6 ENERGIA S.A.;DELTA6;902585;18496440000147;Não Classificados;N/A
DELTA 7 ENERGIA S.A.;DELTA 7;911081;30866030000146;Não Classificados;N/A
DELTA 8 ENERGIA S.A.;DELTA 8;911099;30853820000197;Não Classificados;N/A
DELTA ENERGIA USFV 3L SPE LTDA;DELTA USFV;900103;47710720000104;Não Classificados;N/A
DELTA SUCROENERGIA S/A;DELTA SUCRO;911990;13537735000109;Não Classificados;N/A
DELTASUL UTILIDADES LTDA;DELTASULUTIL;915850;98102924000101;Não Classificados;N/A
DESKTOP S.A.;DESKTOP;26026;8170849000115;Telecomunicações;DESK3
DEUTSCHE BANK S/A - BANCO ALEMAO;DEUTSCHEBM;902536;62331228000111;Não Classificados;N/A
DEXCO S.A.;DEXCO;21091;97837181000147;Madeira;DXCO3
DEXXOS PARTICIPACOES S.A.;DEXXOS PAR;16632;2193750000152;Petroquímicos;DEXP3, DEXP4
DGB LOGISTICA DISTRIBUICAO GEOGRAFICA DO BRASIL S.;DGBGEO;902601;3555201000143;Não Classificados;N/A
DGRANEL TRANSPORTES E COMERCIO LTDA;DGRANEL;900432;22447684000107;Não Classificados;N/A
DIAGNOSTICOS DA AMERICA S.A.;DASA;19623;61486650000183;Serv.Méd.Hospit..Análises e Diagnósticos;DASA3, DASA11
DIÁLOGO ENGENHARIA E CONSTRUÇÃO S.A.;DIALOGO;900235;57132417000125;Não Classificados;N/A
DIANA BIOENERGIA AVANHANDAVA S.A.;DIANABIOENER;902643;45902707000121;Não Classificados;N/A
DIBENS LEASING S.A. - ARREND.MERCANTIL;DIBENS LSG;14214;65654303000173;Soc. Arrendamento Mercantil;N/A
DICKKER EMPREENDIMENTOS E PARTICIPACOES S.A.;DICCKER;902627;10591387000151;Não Classificados;N/A
DIGITAL DC BRASIL LTDA;DIGITALDC;900059;19291041000102;Não Classificados;N/A
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;DIMED;9342;92665611000177;Medicamentos e Outros Produtos;PNVL3
DIPAGRO LTDA.;DIPAGRO LTDA;915595;6338993000192;Não Classificados;N/A
DIRECIONAL ENGENHARIA S.A.;DIRECIONAL;21350;16614075000100;Incorporações;DIRR3
DISTRIBUIDORA  DE  AGUA  CAMACARI  S.A.;CAMACARI;902510;1944031000163;Não Classificados;N/A
DISTRIBUIDORA DE AGUAS TRIUNFO S.A;AGUASTRIUNFO;900126;11669168000100;Não Classificados;N/A
DISTRIBUIDORA RIO BRANCO DE PETRÓLEO LTDA;RB PETROLEO;900110;1256137000174;Não Classificados;N/A
DIVCOM SA;DIVCOM;902700;3755215000100;Não Classificados;N/A
DIX EMPREENDIMENTOS LTDA;DIXEMP;900031;4409762000105;Não Classificados;N/A
DM 03 PARTICIPAÇÕES S.A.;DMPARTICIP;911180;31406885000157;Não Classificados;N/A
DM FINANCEIRA S.A. - CRÉDITO. FINANC E INVEST;DMFINANCEIRA;6076;91669747000192;Soc. Crédito e Financiamento;DMFN3
DMA DISTRIBUIDORA S.A.;DMA DISTRIBU;913822;1928075000108;Não Classificados;N/A
DMCARD CARTOES DE CREDITO SA;DMCARD;909903;16581207000137;Não Classificados;N/A
DMCARD PARTICIPACOES S.A;DMCARD PART;900223;45586447000122;Não Classificados;N/A
DMCARD SECURITIZADORA S.A.;DMCARD SEC;913137;36238874000129;Não Classificados;N/A
DOBREVE  ENERGIA  S.A.;DOBREVE;902528;10827444000159;Não Classificados;N/A
DOBREVE PARTICIPACOES S.A.;DOBREVEPART;902650;80983992000153;Não Classificados;N/A
DOCK TECNOLOGIA S.A;DOCK;916854;3645772000179;Não Classificados;N/A
DOHLER S.A.;DOHLER;5207;84683408000103;Fios e Tecidos;DOHL3, DOHL4
DOTZ S.A.;DOTZ S.A.;25836;18174270000184;Programas de Fidelização;DOTZ3
DOURADOQUARA ENERGIA SA;DOURADOQUARA;917663;48566571000114;Não Classificados;N/A
DOURADOS ENERGIA S.A;DOURADOSENER;917278;42936159000162;Não Classificados;N/A
DOURADOS II ENERGIA S.A;DOURADOS II;900535;53732390000150;Não Classificados;N/A
DOX Brasil Industria e Comercio de Acos S.A.;DOXDOBRASILC;915892;11240586000188;Não Classificados;N/A
DR REDDYS FARMACEUTICA DO BRASIL LTDA;DRREDDYSFARM;911735;3978166000175;Não Classificados;N/A
DROGARIA SAO PAULO S/A;DROGARIASP;902619;61412110000155;Não Classificados;N/A
DTCOM - DIRECT TO COMPANY S.A.;DTCOM-DIRECT;18597;3303999000136;Serviços Diversos;DTCY3, DTCY4
DUNAS TRANSMISSÃO DE ENERGIA S.A;DUNASTRANSMI;916213;31095265000144;Não Classificados;N/A
DUX COMPANY LTDA ;DUX;900463;31112243000145;Não Classificados;N/A
DYN DC DATA CENTERS E PARTICIPACOES S/A;DYN DC DATA;913004;34878437000144;Não Classificados;N/A
E&P INFRAESTRUTURA S.A;E&PINFRAEST;900055;44457285000160;Não Classificados;N/A
E1 SUBHOLDING 2 S.A.;E1SUBHOLDING;916007;43409450000145;Não Classificados;N/A
E1 SUBHOLDING S.A.;E1 SUBHOLDIN;914044;40195572000198;Não Classificados;N/A
EBANX LTDA ;EBANX;900080;13236697000146;Não Classificados;N/A
EBES SISTEMAS DE ENERGIA S.A.;EBESSISTEMAS;916361;12194903000130;Não Classificados;N/A
EBTE - EMPRESA BRASILEIRA DE TRANSMISSAO DE ENERGI;EBTEEMP;902833;10319371000194;Não Classificados;N/A
ECHOENERGIA PARTICIPACOES S.A.;ECHOENERGIA;911214;24743678000122;Não Classificados;N/A
ECO JORDAO S.A. ;ECO JORDAO;900422;32917822000128;Não Classificados;N/A
ECO050 - CONCESSIONARIA DE RODOVIAS S.A.;ECO050RODO;2388;19208022000170;Não Classificado;N/A
ECO135   CONCESSIONARIA  DE RODOVIAS S.A.;ECO135;901694;30265100000100;Não Classificados;N/A
ECOGEN BRASIL SOLUCOES ENERGETICAS S.A.;ECOGEN;902858;5401842000179;Não Classificados;N/A
ECONOMIA CIRCULAR PARTICIPAÇÕES S.A. ;ECONOMIA CIR;900014;42063007000100;Não Classificados;N/A
ECOPORTO SANTOS S/A;ECOPORTO S.A.;912311;2390435000115;Não Classificados;N/A
ECORIOMINAS CONCESSIONARIA DE RODOVIAS SA   ;ECORODOANEL;27456;29884545000190;Transporte Rodoviário;N/A
ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;ECON;21903;8873873000110;Exploração de Rodovias;N/A
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;ECORODOVIAS;19453;4149454000180;Exploração de Rodovias;ECOR3
ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERG;ECTESA;902916;3984987000114;Não Classificados;N/A
EDF OITI TRANSMISSORA S.A.;EDF OITI;900220;49008174000190;Não Classificados;N/A
EDIFY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;EDIFY;900166;51571437000116;Não Classificados;N/A
EDITORA ATICA S.A.;ATICA;902940;61259958000196;Não Classificados;N/A
EDITORA E DISTRIBUIDORA EDUCACIONAL S/A;EDUCACIONAL;902965;38733648000140;Não Classificados;N/A
EDITORA SANAR S.A.;ED.SANARSA;916943;18990682000192;Não Classificados;N/A
EDITORA SCIPIONE S.A.;SCIPIONE;903013;44127355000111;Não Classificados;N/A
EDP - ENERGIAS DO BRASIL S.A.;ENERGIAS BR;19763;3983431000103;Energia Elétrica;N/A
EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;ESCELSA;15342;28152650000171;Energia Elétrica;N/A
EDP PEQUENAS CENTRAIS HIDROELETRICAS S. A.;EDPCENTRAIS;903005;21813271000136;Não Classificados;N/A
EDP RENOVAVEIS BRASIL S/A;EDPRENOVAVEI;902981;9334083000120;Não Classificados;N/A
EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;EBE;16985;2302100000106;Energia Elétrica;N/A
EDP TRADING COMERCIALIZACAO E SERVICOS DE ENERGIA;EDP TRADING;900177;4149295000113;Não Classificados;N/A
EDP TRANSMISSAO ALIANCA SC S.A.;EDPALIANCASC;902973;27831352000145;Não Classificados;N/A
EDP TRANSMISSÃO GOIÁS S.A.;EDP GOIAS;900152;7779299000173;Não Classificados;N/A
EDP TRANSMISSAO S.A.;EDPTRANSMISS;902999;4705039000165;Não Classificados;N/A
EDP TRANSMISSAO SP-MG S/A;EDPMG;910703;27821748000101;Não Classificados;N/A
EDTE - EMPRESA DIAMANTINA DE TRANSMISSAO DE ENERGI;DIAMANTINA;910166;24870962000160;Não Classificados;N/A
EDUCAMAIS PARTICIPACOES SA;EDUCAMAIS;902957;26846421000121;Não Classificados;N/A
EIXO SP CONCESSIONARIA DE RODOVIAS S.A.;RODPIRA-PANO;26875;36146575000164;Exploração de Rodovias;N/A
EKTT 9 SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRICA;EKTT9;900261;28438777000151;Não Classificados;N/A
ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNIC;ELEA DIGITAL;26948;35980592000130;Telecomunicações;N/A
ELECTRA POWER GERACAO DE ENERGIA S.A.;ELECTRA;903112;7356196000109;Não Classificados;N/A
ELECTRO ACO ALTONA S.A.;ACO ALTONA;5380;82643537000134;Máq. e Equip. Industriais;EALT3, EALT4
ELEJOR - CENTRAIS ELETRICAS DO RIO JORDAO S.A.;ELEJOR;903088;4557307000149;Não Classificados;N/A
ELEKTRO REDES S.A.;ELEKTRO;17485;2328280000197;Energia Elétrica;EKTR3, EKTR4
ELEMIDIA  CONSULTORIA E SERVICOS DE  MARKETING S.A;ELEMIDIA;911719;5881258000168;Não Classificados;N/A
ELETRICIDADE DO BRASIL S/A - EBRASIL;EBRASIL;902825;10538273000148;Não Classificados;N/A
ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;ELETROPAR;15784;1104937000170;Energia Elétrica;LIPR3
ELETROMIDIA S.A.;ELETROMIDIA;25569;9347516000181;Publicidade e Propaganda;ELMD3
ELETROPAULO METROP. ELET. SAO PAULO S.A.;ELETROPAULO;14176;61695227000193;Energia Elétrica;N/A
ELETRORIVER S.A.;ELETRORIVERS;26891;1968293000168;Energia Elétrica;N/A
ELETROZEMA S.A.;ELETROZEMA;903187;26404731000196;Não Classificados;N/A
ELFA MEDICAMENTOS SA;ELFAMED;25348;9053134000145;Medicamentos;N/A
EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;EMAE;16993;2302101000142;Energia Elétrica;EMAE3, EMAE4
EMAM PARTICIPACOES LTDA;EMAM;900322;36475062000105;Não Classificados;N/A
EMBPAR PARTICIPACOES S.A.;EMBPAR S.A.;15458;42331462000131;Material de Transporte;EPAR3
EMBRAER S.A.;EMBRAER;20087;7689002000189;Material Aeronáutico e de Defesa;EMBR3
EMCCAMP RESIDENCIAL S.A.;EMCCAMP;2590;19403252000190;Não Classificado;N/A
EMERGÊNCIA PARTICIPAÇÕES S.A.;EMERGENCIA P;916825;10645019000149;Não Classificados;N/A
EMIVE PARTICIPAÇÕES S.A.;EMIVE S.A.;900219;9309318000123;Não Classificados;N/A
EMPREENDIMENTOS PAGUE MENOS S.A.;PAGUE MENOS;22608;6626253000151;Medicamentos e Outros Produtos;PGMN3, PGMN1, PGMN11
EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA S.A.;EATE;902742;4416935000104;Não Classificados;N/A
EMPRESA BAIANA DE AGUAS E SANEAMENTO S/A;EMBASA;900098;13504675000110;Não Classificados;N/A
EMPRESA BRASILEIRA DE AGREGADOS MINERAIS S/A;EBAM;902767;10476221000194;Não Classificados;N/A
EMPRESA CONC RODOV DO SUL S.A. - ECOSUL;ECOSUL;909911;2511048000190;Não Classificados;N/A
EMPRESA DE ENERGIA CACHOEIRA CALDEIRAO S.A.;CALDEIRAO;901447;17200920000156;Não Classificados;N/A
EMPRESA DE ENERGIA SAO MANOEL S.A.;SAOMANUEL;903419;18494537000110;Não Classificados;N/A
EMPRESA DE MINERAÇÃO ESPERANÇA S.A. ;EMP MINESP;900009;33300971000106;Não Classificados;N/A
EMPRESA DE ONIBUS PASSARO MARRON S/A;PASSARO MARR;917640;61563557000125;Não Classificados;N/A
EMPRESA DE TRANSMISSAO DE ENERGIA DO MATO GROSSO S;ENERGIA MATO;900280;11589522000197;Não Classificados;N/A
EMPRESA DE TRANSMISSAO DE VARZEA GRANDE S.A. - ETV;VARZEAGRANDE;903559;12385102000151;Não Classificados;N/A
EMPRESA DE TRANSMISSAO DO ALTO URUGUAI S.A.;ALTOURUGUAI;903484;5063249000160;Não Classificados;N/A
EMPRESA DE TRANSMISSAO DO ESPIRITO SANTO S.A. - ET;ETES;903518;8600252000163;Não Classificados;N/A
EMPRESA DE TRANSPORTES APOTEOSE LTDA;APOTEOSE;900112;66455536000100;Não Classificados;N/A
EMPRESA LITORANEA DE TRANSMISSAO DE ENERGIA S.A.;LITORANEA;917549;20626892000148;Não Classificados;N/A
EMPRESA NORTE DE TRANSMISSAO DE ENERGIA S.A;EMPRESANORTE;903252;5321987000160;Não Classificados;N/A
EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A;EMPRPARAENSE;903500;4416923000180;Não Classificados;N/A
EMPRESA SUDESTE DE TRANSMISSÃO DE ENERGIA S.A.;SUDESTETRANS;911669;26643937000179;Não Classificados;N/A
EMS   S.A.;EMS;917146;57507378000365;Não Classificados;N/A
ENAUTA PARTICIPAÇÕES S.A.;ENAUTA PART;22365;11669021000110;Exploração. Refino e Distribuição;N/A
ENC ENERGY BRASIL PARTICIPAÇÕES S.A.;ENC ENERGY B;915256;29423638000117;Não Classificados;N/A
ENEL BRASIL INVESTIMENTOS SUDESTE S.A.;ENELSUDESTE;903237;29276612000193;Não Classificados;N/A
ENEL BRASIL S.A;ENELBRASIL;903211;7523555000167;Não Classificados;N/A
ENEL GREEN POWER BOM JESUS DA LAPA SOLAR S/A;ENELLAPA;910513;23266854000110;Não Classificados;N/A
ENEL GREEN POWER CRISTALANDIA I EOLICA S/A;ENELCRISTEOL;910604;22499471000129;Não Classificados;N/A
ENEL GREEN POWER CRISTALANDIA II EOLICA S/A;ENELCRISTII;910547;23049225000138;Não Classificados;N/A
ENEL GREEN POWER DAMASCENA EOLICA S.A.;ENELGREEN;903203;19046080000144;Não Classificados;N/A
ENEL GREEN POWER MANICOBA EOLICA SA;ENELEOLICA;903021;19011479000190;Não Classificados;N/A
ENEL GREEN POWER NOVA LAPA S/A;ENELNOVALAPA;910521;23509564000150;Não Classificados;N/A
ENEL GREEN POWER NOVA OLINDA B SOLAR S/A;ENELNOVAOLIN;910539;23416727000150;Não Classificados;N/A
ENEL GREEN POWER NOVA OLINDA C SOLAR S/A;ENELCSOLAR;910588;23414549000128;Não Classificados;N/A
ENEL GREEN POWER NOVA OLINDA NORTE SOLAR S/A;ENELOLINORTE;910596;23566105000108;Não Classificados;N/A
ENEL GREEN POWER NOVA OLINDA SUL SOLAR S/A;ENELSULSOLAR;910505;23399563000108;Não Classificados;N/A
ENEL GREEN POWER VOLTA GRANDE S.A;ENELVOLTA;911859;25176391000120;Não Classificados;N/A
ENERGEST S.A.;ENERGEST;903229;4029601000188;Não Classificados;N/A
ENERGETICA SAO PATRICIO S/A;SAOPATRICIO;910299;33600123000112;Não Classificados;N/A
ENERGIA DOS VENTOS I  S.A.;VENTOSI;903278;15321064000161;Não Classificados;N/A
ENERGIA DOS VENTOS II  S.A;VENTOSII;903260;15319876000172;Não Classificados;N/A
ENERGIA DOS VENTOS III  S.A;VENTOSIII;903401;15321146000106;Não Classificados;N/A
ENERGIA DOS VENTOS IV  S.A.;ENERGIAVENTO;903039;15320903000127;Não Classificados;N/A
ENERGIA DOS VENTOS X  S.A.;VENTOSX;903393;15253350000137;Não Classificados;N/A
ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A;ENERGISAACRE;912923;4065033000170;Não Classificados;N/A
ENERGISA AMAZONAS TRANSMISSORA DE ENERGIA S.A.;ENERGISA AM;917685;34025997000156;Não Classificados;N/A
ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;ENERSUL;5576;15413826000150;Energia Elétrica;N/A
ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;ENERGISA MT;14605;3467321000199;Energia Elétrica;ENMT3, ENMT4
ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;ENERGISAMRIO;3271;19527639000158;Energia Elétrica;N/A
ENERGISA NOVA FRIBURGO DISTRIBUIDORA DE ENERGIA SA;ENERGISA NF;912907;33249046000106;Não Classificados;N/A
ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.;ENERGISA PB;21938;9095183000140;Não Classificados;N/A
ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A;ELE RONDONIA;910273;5914650000166;Não Classificados;N/A
ENERGISA S.A.;ENERGISA;15253;864214000106;Energia Elétrica;ENGI3, ENGI4, ENGI11, ENGI12
ENERGISA SERGIPE - DIST. DE ENERGIA S.A.;ENERGIPE;18996;13017462000163;Energia Elétrica;N/A
ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.;ENERG SUL SU;24864;7282377000120;Não Classificado;N/A
ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S/A;ENERTOCANTIN;902429;25086034000171;Não Classificados;N/A
ENERGISA TRANSMISSAO DE ENERGIA S.A.;ENERGISATRAN;24589;28201130000101;Não Classificado;N/A
ENERPEIXE S.A.;ENERPEIXE;903245;4426411000102;Não Classificados;N/A
ENEVA S.A;ENEVA;21237;4423567000121;Energia Elétrica;ENEV3
ENGEFORM PARTICIPAÇÕES LTDA;ENGEFORM;900459;28897407000182;Não Classificados;N/A
ENGELHART CTP (BRASIL) S.A.;ENGELHART;27553;14796754000104;Agricultura;N/A
ENGIE BRASIL ENERGIA S.A.;ENGIE BRASIL;17329;2474103000119;Energia Elétrica;EGIE3, EGIE-DEB71, EGIE-DEB72
ENGIE SOLUÇÕES CIDADES INTELIGENTES INFRAEST UBERL;ENGIEUBERLAN;913897;36030967000163;Não Classificados;N/A
ENGIE TRANSMISSAO DE ENERGIA PARTICIPACOES S/A;ENGIE TRANSM;912741;30715875000130;Não Classificados;N/A
ENJOEI S.A.;ENJOEI;25259;16922038000151;Programas e Serviços;ENJU3
ENOPS ENGENHARIA S/A;ENOPSENGENHA;917450;69183143000182;Não Classificados;N/A
ENOVA FOODS S/A;ENOVA;902361;46948287000187;Não Classificados;N/A
ENSEADA DO SUÁ PARTICIPAÇÕES S.A.;ENSEADA DO S;914432;38044741000147;Não Classificados;N/A
